_time,value,resourceName
1/31/25 8:00,80.16,Humidity
1/31/25 12:00,67.11,Humidity
1/31/25 16:00,36.32,Humidity
1/31/25 20:00,83.2,Humidity
2/1/25 0:00,91.15,Humidity
2/1/25 4:00,90.45,Humidity
2/1/25 8:00,87.71,Humidity
2/1/25 12:00,75.19,Humidity
2/1/25 16:00,81.38,Humidity
2/1/25 20:00,84.66,Humidity
2/2/25 0:00,85.56,Humidity
2/2/25 4:00,83.37,Humidity
2/2/25 8:00,80.01,Humidity
2/2/25 12:00,59.39,Humidity
2/2/25 16:00,57.06,Humidity
2/2/25 20:00,71.66,Humidity
2/3/25 0:00,78.86,Humidity
2/3/25 4:00,78.16,Humidity
2/3/25 8:00,72.74,Humidity
2/3/25 12:00,68.23,Humidity
2/3/25 16:00,73.13,Humidity
2/3/25 20:00,82.61,Humidity
2/4/25 0:00,84.62,Humidity
2/4/25 4:00,86.99,Humidity
2/4/25 8:00,85.46,Humidity
2/4/25 12:00,63.01,Humidity
2/4/25 16:00,67.09,Humidity
2/4/25 20:00,86.77,Humidity
2/5/25 0:00,84.14,Humidity
2/5/25 4:00,83.24,Humidity
2/5/25 8:00,78.59,Humidity
2/5/25 12:00,56.86,Humidity
2/5/25 16:00,59.38,Humidity
2/5/25 20:00,78.53,Humidity
2/6/25 0:00,86.1,Humidity
2/6/25 4:00,89.13,Humidity
2/6/25 8:00,88.37,Humidity
2/6/25 12:00,65.17,Humidity
2/6/25 16:00,71.01,Humidity
2/6/25 20:00,81.08,Humidity
2/7/25 0:00,83.89,Humidity
2/7/25 4:00,88.61,Humidity
2/7/25 8:00,88.96,Humidity
2/7/25 12:00,73.22,Humidity
2/7/25 16:00,79.6,Humidity
2/7/25 20:00,87.99,Humidity
2/8/25 0:00,86.06,Humidity
2/8/25 4:00,86.5,Humidity
2/8/25 8:00,86.91,Humidity
2/8/25 12:00,73.74,Humidity
2/8/25 16:00,61.54,Humidity
2/8/25 20:00,85.76,Humidity
2/9/25 0:00,87.2,Humidity
2/9/25 4:00,83.9,Humidity
2/9/25 8:00,80.68,Humidity
2/9/25 12:00,62.11,Humidity
2/9/25 16:00,71.69,Humidity
2/9/25 20:00,80.44,Humidity
2/10/25 0:00,76.38,Humidity
2/10/25 4:00,77.64,Humidity
2/10/25 8:00,78.95,Humidity
2/10/25 12:00,58.09,Humidity
2/10/25 16:00,62.73,Humidity
2/10/25 20:00,79.83,Humidity
2/11/25 0:00,88.38,Humidity
2/11/25 4:00,85.78,Humidity
2/11/25 8:00,86.48,Humidity
2/11/25 12:00,59.9,Humidity
2/11/25 16:00,60.73,Humidity
2/11/25 20:00,80.07,Humidity
2/12/25 0:00,83.04,Humidity
2/12/25 4:00,80.07,Humidity
2/12/25 8:00,78.49,Humidity
2/12/25 12:00,52.7,Humidity
2/12/25 16:00,47.65,Humidity
2/12/25 20:00,78.22,Humidity
2/13/25 0:00,76.21,Humidity
2/13/25 4:00,78.52,Humidity
2/13/25 8:00,80.85,Humidity
2/13/25 12:00,63.18,Humidity
2/13/25 16:00,54.77,Humidity
2/13/25 20:00,77.54,Humidity
2/14/25 0:00,84.82,Humidity
2/14/25 4:00,85.72,Humidity
2/14/25 8:00,84.6,Humidity
2/14/25 12:00,60.38,Humidity
2/14/25 16:00,58.58,Humidity
2/14/25 20:00,71.71,Humidity
2/15/25 0:00,78.46,Humidity
2/15/25 4:00,73.17,Humidity
2/15/25 8:00,72.5,Humidity
2/15/25 12:00,53.38,Humidity
2/15/25 16:00,45.34,Humidity
2/15/25 20:00,65.17,Humidity
2/16/25 0:00,70.09,Humidity
2/16/25 4:00,72.33,Humidity
2/16/25 8:00,78.48,Humidity
2/16/25 12:00,57.35,Humidity
2/16/25 16:00,58.37,Humidity
2/16/25 20:00,78.46,Humidity
2/17/25 0:00,88.73,Humidity
2/17/25 4:00,78.63,Humidity
2/17/25 8:00,80.51,Humidity
2/17/25 12:00,62.44,Humidity
2/17/25 16:00,59.15,Humidity
2/17/25 20:00,74.87,Humidity
2/18/25 0:00,81.55,Humidity
2/18/25 4:00,81.16,Humidity
2/18/25 8:00,83.34,Humidity
2/18/25 12:00,62.3,Humidity
2/18/25 16:00,51.71,Humidity
2/18/25 20:00,80.38,Humidity
2/19/25 0:00,89.26,Humidity
2/19/25 4:00,90.82,Humidity
2/19/25 8:00,84.22,Humidity
2/19/25 12:00,62.43,Humidity
2/19/25 16:00,54.11,Humidity
2/19/25 20:00,81.04,Humidity
2/20/25 0:00,81.77,Humidity
2/20/25 4:00,85.93,Humidity
2/20/25 8:00,83.85,Humidity
2/20/25 12:00,64.3,Humidity
2/20/25 16:00,54.09,Humidity
2/20/25 20:00,79.23,Humidity
2/21/25 0:00,82.77,Humidity
2/21/25 4:00,89.31,Humidity
2/21/25 8:00,89.9,Humidity
2/21/25 12:00,59.86,Humidity
2/21/25 16:00,57.28,Humidity
2/21/25 20:00,77.18,Humidity
2/22/25 0:00,82.18,Humidity
2/22/25 4:00,82.43,Humidity
2/22/25 8:00,79.2,Humidity
2/22/25 12:00,55.73,Humidity
2/22/25 16:00,44.5,Humidity
2/22/25 20:00,68.41,Humidity
2/23/25 0:00,68.83,Humidity
2/23/25 4:00,69.89,Humidity
2/23/25 8:00,68.67,Humidity
2/23/25 12:00,51.19,Humidity
2/23/25 16:00,54.59,Humidity
2/23/25 20:00,74.68,Humidity
2/24/25 0:00,81.65,Humidity
2/24/25 4:00,88.24,Humidity
2/24/25 8:00,89.98,Humidity
2/24/25 12:00,63.3,Humidity
2/24/25 16:00,62.98,Humidity
2/24/25 20:00,78,Humidity
2/25/25 0:00,83.82,Humidity
2/25/25 4:00,87.39,Humidity
2/25/25 8:00,88.16,Humidity
2/25/25 12:00,65.58,Humidity
2/25/25 16:00,55.08,Humidity
2/25/25 20:00,78.99,Humidity
2/26/25 0:00,78.69,Humidity
2/26/25 4:00,78.64,Humidity
2/26/25 8:00,79.96,Humidity
2/26/25 12:00,75.79,Humidity
2/26/25 16:00,66.47,Humidity
2/26/25 20:00,62.51,Humidity
2/27/25 0:00,59.82,Humidity
2/27/25 4:00,74.42,Humidity
2/27/25 8:00,66.64,Humidity
2/27/25 12:00,52.87,Humidity
2/27/25 16:00,48.84,Humidity
2/27/25 20:00,72.41,Humidity
2/28/25 0:00,87.1,Humidity
2/28/25 4:00,88.69,Humidity
2/28/25 8:00,86.16,Humidity
2/28/25 12:00,61.95,Humidity
2/28/25 16:00,55.95,Humidity
2/28/25 20:00,75.04,Humidity
3/1/25 0:00,80.68,Humidity
3/1/25 4:00,72.52,Humidity
3/1/25 8:00,59.55,Humidity
3/1/25 12:00,42.42,Humidity
3/1/25 16:00,42.74,Humidity
3/1/25 20:00,59.28,Humidity
